facname,addressnum,streetname,address,boro,zipcode,datasource,uid,grc,message
OMH SUPPORTED HOUSING 17 BEDS-COMM.SVCS,,,,,,nysomh_mentalhealth,b68910f4ea8a3f18bc0952cabfd618c7,98,NO INPUT DATA RECEIVED
OMNI III,,,,,,nysomh_mentalhealth,7fab2f1752b7b0cd85350c86b7286023,98,NO INPUT DATA RECEIVED
ONWARD I,,,,,,nysomh_mentalhealth,c4fafaa5fbebcb89a22abb98dd089cd1,98,NO INPUT DATA RECEIVED
ONWARD II,,,,,,nysomh_mentalhealth,1ffc876cadf7310dd80a24df27e0dcde,98,NO INPUT DATA RECEIVED
OUR PLACE,,,,,,nysomh_mentalhealth,92aa4cfea0c44a46bc75b2cb82c80f5a,98,NO INPUT DATA RECEIVED
PARK HOUSE SP/SRO,,,,,,nysomh_mentalhealth,673f195c5c37e0fa62965a8777cd2eac,98,NO INPUT DATA RECEIVED
PESACH TIKVAH COMMUNITY RESIDENCE I,,,,,,nysomh_mentalhealth,eb2cd046f8a68537d91ca414f569a660,98,NO INPUT DATA RECEIVED
PESACH TIKVAH SUPPORTED HOUSING/KINGS - NY/NY III-COMM. SVCS,,,,,,nysomh_mentalhealth,e8c10218a6d66797643bafc94a1dbc39,98,NO INPUT DATA RECEIVED
PESACH TIKVAH SUPPORTED HOUSING/KINGS COUNTY - COMM. SVCS.,,,,,,nysomh_mentalhealth,c7cf0f27ba4fea64a5187976bac48735,98,NO INPUT DATA RECEIVED
PESACH TIKVAH SUPPORTED HOUSING/PC LONG STAY KINGS-COMM SVCS,,,,,,nysomh_mentalhealth,df76d4ad6cf719dfa2506e16454bbdc9,98,NO INPUT DATA RECEIVED
PHIPPS CORTLANDT AVENUE SP/SRO,,,,,,nysomh_mentalhealth,bece5703cd88b37d9203f55fc547de07,98,NO INPUT DATA RECEIVED
PIBLY APARTMENT TREATMENT PROGRAM,,,,,,nysomh_mentalhealth,38ba1d134789a55003c7de79c45de0b4,98,NO INPUT DATA RECEIVED
PIBLY KIZZY HOUSE,,,,,,nysomh_mentalhealth,3167f853f35448fd29465a6f0b67af8e,98,NO INPUT DATA RECEIVED
PIBLY NYC DOHMH NY/NY I - ACCESS HOUSES SUPPORTED SRO,,,,,,nysomh_mentalhealth,333b38c3aa279e0edab7d6240949eca5,98,NO INPUT DATA RECEIVED
PIBLY OVERING HOUSE,,,,,,nysomh_mentalhealth,e1634a542a614d8c8a6c63758fb0a25d,98,NO INPUT DATA RECEIVED
PIBLY ROSEBUD RESIDENCE,,,,,,nysomh_mentalhealth,c21271344b8f953dd9e9d068b68c9789,98,NO INPUT DATA RECEIVED
PIBLY SH/BRONX NY NY III - COMM SVCS,,,,,,nysomh_mentalhealth,ba031cf04dfb02ed36d68f0d48d35137,98,NO INPUT DATA RECEIVED
PIBLY SUPP HSING/PC LONG STAY BRONX - COMM SVCS,,,,,,nysomh_mentalhealth,28675649d64b1a2460ce7eedbf7a7bdb,98,NO INPUT DATA RECEIVED
PIBLY SUPPORTED HOUSING/ADULT HOMES BRONX - COMM SVCS,,,,,,nysomh_mentalhealth,cca789624bd67dbd6b5173dbcdecc41f,98,NO INPUT DATA RECEIVED
PIBLY SUPPORTED HOUSING/BRONX-COMM.SVCS.,,,,,,nysomh_mentalhealth,b3f84efcb5079a0ab1da8737a4eb002e,98,NO INPUT DATA RECEIVED
POLARIS HOUSE TPP,,,,,,nysomh_mentalhealth,31a3a96898439b9529cb43bea0ba674a,98,NO INPUT DATA RECEIVED
POSTGRAD SUPP HOUSING/HIGH NEEDS SH BRONX-COMM SVCS,,,,,,nysomh_mentalhealth,7fe935e872dc951262fd5f1616465900,98,NO INPUT DATA RECEIVED
POSTGRAD SUPP HOUSING/SH QUEENS II - COMM SVCS,,,,,,nysomh_mentalhealth,3e6479387ae30dc2fc7a4ed0cdc560b5,98,NO INPUT DATA RECEIVED
POSTGRAD/SUPP HOUSING-NY / GUTHEIL RESIDENCE-COMM.SVCS.,,,,,,nysomh_mentalhealth,18169ab37bcee98cd20daee1360a9eee,98,NO INPUT DATA RECEIVED
POSTGRADUATE CENTER LYVERE STREET RESIDENCE,,,,,,nysomh_mentalhealth,512eac395a44f83efd215b79acf015ec,98,NO INPUT DATA RECEIVED
POSTGRADUATE CENTER RESIDENCE I,,,,,,nysomh_mentalhealth,35d106be964e4a1ef84c524d0798521a,98,NO INPUT DATA RECEIVED
POSTGRADUATE CENTER RESIDENCE II,,,,,,nysomh_mentalhealth,724a2f11b0322e55c42657f2f830c24c,98,NO INPUT DATA RECEIVED
POSTGRADUATE CENTER RESIDENCE III,,,,,,nysomh_mentalhealth,c9215af9896d70d21019e90984cab963,98,NO INPUT DATA RECEIVED
POSTGRADUATE CENTER RESIDENCE IV,,,,,,nysomh_mentalhealth,46ef0743eccd82b0806606c8380603aa,98,NO INPUT DATA RECEIVED
POSTGRADUATE CENTER RICHARD DICKER CR/SRO,,,,,,nysomh_mentalhealth,c0986a0b76d58aee6a8817834041a95c,98,NO INPUT DATA RECEIVED
POSTGRADUATE SH HIGH NEEDS I/BRONX - COMM SVCS,,,,,,nysomh_mentalhealth,1a6e059b55f38590589ae15c8e179f04,98,NO INPUT DATA RECEIVED
POSTGRADUATE SH PC LS CREEDMOOR PC/QUEENS-COMM SVCS,,,,,,nysomh_mentalhealth,b26db8d0cd0369414df2df6623e82bf3,98,NO INPUT DATA RECEIVED
POSTGRADUATE SH PC LS ROCKLAND PC/NY COUNTY-COMM SVCS,,,,,,nysomh_mentalhealth,598bd8f483e16733da539bdb00d3259f,98,NO INPUT DATA RECEIVED
POSTGRADUATE SH/BROOKLYN MRT SUPP HSING - COMM SVCS,,,,,,nysomh_mentalhealth,93c1e84ee24fa86bc91f5e787aab9ca3,98,NO INPUT DATA RECEIVED
POSTGRADUATE SUPP HOUSING NY NY/NEW YORK-COMM SVCS,,,,,,nysomh_mentalhealth,0806c05f18bc8df94e5aa3a01a46de5f,98,NO INPUT DATA RECEIVED
POSTGRADUATE SUPP HOUSING/MANHATTAN NURSING HOME-COMM SVCS,,,,,,nysomh_mentalhealth,6114d322842b8bc61c795cbe2abbcf80,98,NO INPUT DATA RECEIVED
POSTGRADUATE SUPP HOUSING/NY NY III BRONX COUNTY - COMM SVCS,,,,,,nysomh_mentalhealth,3d8ec8013f6953d78df3c473bed9f433,98,NO INPUT DATA RECEIVED
POSTGRADUATE SUPP HSING/SH KINGS COUNTY OTHER - COMM. SVCS.,,,,,,nysomh_mentalhealth,5b6694f986636b8d39e98dc9cd3e5efb,98,NO INPUT DATA RECEIVED
POSTGRADUATE SUPPORTED HOUSING/ADULT HOMES - COMM. SVCS.,,,,,,nysomh_mentalhealth,fb67994288e767601659bfc86949f85b,98,NO INPUT DATA RECEIVED
POSTGRADUATE SUPPORTED HOUSING/BROOKLYN-COMM.SVCS.,,,,,,nysomh_mentalhealth,5119bac6b89c7d9c96a05dfac9010177,98,NO INPUT DATA RECEIVED
POSTGRADUATE SUPPORTED HOUSING/FORENSIC KINGS - COMM. SVCS.,,,,,,nysomh_mentalhealth,715650dc3f49f599acf3c4c4b0301903,98,NO INPUT DATA RECEIVED
POSTGRADUATE SUPPORTED HOUSING/KINGS - NY/NY III - COMM SVCS,,,,,,nysomh_mentalhealth,9bb6e82fd3df1da9520e8dd431f73ffa,98,NO INPUT DATA RECEIVED
POSTGRADUATE SUPPORTED HOUSING/NEW YORK-COMM.SVCS.,,,,,,nysomh_mentalhealth,0501e2b2fc3ef0d79f3d2fb024ed6205,98,NO INPUT DATA RECEIVED
POSTGRADUATE SUPPORTED HOUSING/PC LONG STAY KINGS-COMM.SVCS.,,,,,,nysomh_mentalhealth,689d47d830d16339fd274bd7b1f4bf04,98,NO INPUT DATA RECEIVED
POSTGRADUATE SUPPORTED HOUSING/QUEENS-COMM. SVCS.,,,,,,nysomh_mentalhealth,619b3fef903bcce0645ddd578f9e25bb,98,NO INPUT DATA RECEIVED
PRAXIS WHITE PLAINS ROAD SP/SRO,,,,,,nysomh_mentalhealth,fb7e8669ce76ba51a17df36d51302b0b,98,NO INPUT DATA RECEIVED
PROJECT HOSPITALITY - O'CALLAGHAN HOUSE,,,,,,nysomh_mentalhealth,1555c455e70af738d1e9aa653ebe6b76,98,NO INPUT DATA RECEIVED
PROJECT HOSPITALITY SH/RICHMOND (NY/NY II) - COMM. SVCS,,,,,,nysomh_mentalhealth,e3d1b5a55322ca88dd236a0fb8faeb88,98,NO INPUT DATA RECEIVED
PROJECT HOSPITALITY SH/RICHMOND COUNTY - COMM. SVCS,,,,,,nysomh_mentalhealth,a27cf98ef0f64fa01817bbc892e1bd36,98,NO INPUT DATA RECEIVED
PROJECT HOSPITALITY/FAMILY SUPPORTED HOUSING - COMM. SVCS,,,,,,nysomh_mentalhealth,2907dce26223fc7c558eeedd39b34eb1,98,NO INPUT DATA RECEIVED
PROJECT RENEWAL CLINTON RESIDENCE,,,,,,nysomh_mentalhealth,c1b5520dd5dfad804c2dfe705d25329c,98,NO INPUT DATA RECEIVED
PROJECT RENEWAL NYC DMH NY/NY I - HOLLAND HOUSE SRO,,,,,,nysomh_mentalhealth,d2e8c63bc1c1eaf7bfffc67174e634dc,98,NO INPUT DATA RECEIVED
PROJECT RENEWAL NYC DMH SRO - ST. NICHOLAS HOUSE,,,,,,nysomh_mentalhealth,9ba3f143598240b792601378c2f95e6b,98,NO INPUT DATA RECEIVED
PROJECT RENEWAL PC LONG STAY ROCKLAND PC/NY CTY-COMM SVCS,,,,,,nysomh_mentalhealth,17eaab860ebd854080cd501e2bb30d1f,98,NO INPUT DATA RECEIVED
PROJECT RENEWAL SH PC LONG STAY BRONX PC/BRONX CTY-COMM SVCS,,,,,,nysomh_mentalhealth,4c1889f366050816df52c58ee4a15ece,98,NO INPUT DATA RECEIVED
PROJECT RENEWAL SH PC LS MANHATTAN PC/NY CTY-COMM SVC,,,,,,nysomh_mentalhealth,944fca777d41b578712f6421416fc38c,98,NO INPUT DATA RECEIVED
PROJECT RENEWAL SH/MANHATTAN PSTP II FORENSIC - COMM SVCS,,,,,,nysomh_mentalhealth,416175ae63fa543b1db8e0a2b22948b3,98,NO INPUT DATA RECEIVED
PROJECT RENEWAL SUPP HSING/MANHATTAN-PSTP FORENSIC-COMM.SVCS,,,,,,nysomh_mentalhealth,fa9a0fbc44c4043bfae65130d3ee2a0b,98,NO INPUT DATA RECEIVED
PROJECT RENEWAL SUPP HSING/PSTP GRADUATE FORENSIC-COMM SVCS.,,,,,,nysomh_mentalhealth,aed23c6eee2fc65521ed459454f089fc,98,NO INPUT DATA RECEIVED
PROJECT RENEWAL SUPPORTED HOUSING/FORENSIC SH - COMM SVCS,,,,,,nysomh_mentalhealth,485f247c513199f8859512e1f261fb15,98,NO INPUT DATA RECEIVED
PROMESA 139TH STREET COMMUNITY RESIDENCE,,,,,,nysomh_mentalhealth,0b82a50ebe5c24c9e01bd5d9bf783c45,98,NO INPUT DATA RECEIVED
PROMESA BRONX II APARTMENT COMMUNITY RESIDENCE,,,,,,nysomh_mentalhealth,0a6c0119bd414137f26f138f4bc40b60,98,NO INPUT DATA RECEIVED
PROMESA BRONX III APARTMENT COMMUNITY RESIDENCE,,,,,,nysomh_mentalhealth,e58b2054704256f39a23eba40032fac4,98,NO INPUT DATA RECEIVED
PROMESA COMMUNITY RESIDENCE A,,,,,,nysomh_mentalhealth,aa81d30acd25706385a97137aa04e774,98,NO INPUT DATA RECEIVED
PROMESA COMMUNITY RESIDENCE B,,,,,,nysomh_mentalhealth,31b5f507b4a2e7220dcac51b6a54b1ba,98,NO INPUT DATA RECEIVED
PROMESA COMMUNITY RESIDENCE C,,,,,,nysomh_mentalhealth,9f00b20832a9a00508d0e150a177e1a6,98,NO INPUT DATA RECEIVED
PROMESA COMMUNITY RESIDENCE D,,,,,,nysomh_mentalhealth,1d0c99d61fbcd8584dd582ca1041283c,98,NO INPUT DATA RECEIVED
PROMESA KELLY STREET RESIDENCE,,,,,,nysomh_mentalhealth,90720faf6715e0e1459c9670fdfc8ea2,98,NO INPUT DATA RECEIVED
PROSPECT HOUSE II,,,,,,nysomh_mentalhealth,92cd15764ffe2badc4860cce33888a90,98,NO INPUT DATA RECEIVED
PROSPERO HALL SP/SRO,,,,,,nysomh_mentalhealth,bc84ad95f81bddf906ba32fae541921f,98,NO INPUT DATA RECEIVED
PROVIDENCE HOUSE LINCOLN ROAD SP/SRO,,,,,,nysomh_mentalhealth,b9eadc190826990e7a7e6528d783f3e5,98,NO INPUT DATA RECEIVED
PROVIDENCE HOUSE SP/SRO,,,,,,nysomh_mentalhealth,0bc395e28b67652f69370c25f4dc970f,98,NO INPUT DATA RECEIVED
PSCH DEWITT RESIDENCE SP/SRO,,,,,,nysomh_mentalhealth,9d54be8ce274d8fbbb577421e20673b3,98,NO INPUT DATA RECEIVED
PSCH SH PC LONG STAY - CREEDMOOR PC/QUEENS - COMM. SVCS,,,,,,nysomh_mentalhealth,a978d5e490ffde53296d40623fd0519d,98,NO INPUT DATA RECEIVED
PSCH SH PC LONG STAY - KINGS - COMM. SVCS,,,,,,nysomh_mentalhealth,c9bcd461507bb9de504679ee9c5a66f6,98,NO INPUT DATA RECEIVED
PSCH SH PC LONG STAY - MANHATTAN - COMM. SVCS,,,,,,nysomh_mentalhealth,b706b758c175a0590458e34c5d124f85,98,NO INPUT DATA RECEIVED
PSCH SH PC LONG STAY - QUEENS - COMM. SVCS,,,,,,nysomh_mentalhealth,2f19cabdc871b66b495d67a43d1b57a9,98,NO INPUT DATA RECEIVED
PSCH SH PC LONG STAY - SOUTH BEACH PC/RICHMOND - COMM. SVCS,,,,,,nysomh_mentalhealth,f23e2c583c9dd5c7473f2e77c5549e78,98,NO INPUT DATA RECEIVED
PSCH SUPP HOUSING/FORENSIC BRONX SP TO PC - COMM SVCS,,,,,,nysomh_mentalhealth,c2caa3faf726250bd1713f3e9e0ec4e0,98,NO INPUT DATA RECEIVED
PSCH SUPPORTED HOUSING FORENSIC/MANHATTAN - COMM SVCS,,,,,,nysomh_mentalhealth,e5f0f57a6ddfa11732d6adc19b592640,98,NO INPUT DATA RECEIVED
PSCH SUPPORTED HOUSING MICA/BROOKLYN - DMH - COMM. SVCS,,,,,,nysomh_mentalhealth,63f77bb564157ba72334633cff4dda7e,98,NO INPUT DATA RECEIVED
PSCH SUPPORTED HOUSING YOUNG ADULTS/KINGS - COMM. SVCS,,,,,,nysomh_mentalhealth,dcce34d391dda9e9dc54078c3d6af284,98,NO INPUT DATA RECEIVED
PSCH SUPPORTED HOUSING/BRONX - COMM. SVCS,,,,,,nysomh_mentalhealth,ff6d35fb7ea5747d707494cae1207e08,98,NO INPUT DATA RECEIVED
PSCH SUPPORTED HOUSING/BROOKLYN (NY/NY II) - COMM. SVCS,,,,,,nysomh_mentalhealth,64716b6fa6c7a98897ed0d1a68471c29,98,NO INPUT DATA RECEIVED
PSCH SUPPORTED HOUSING/BROOKLYN - COMM. SVCS,,,,,,nysomh_mentalhealth,237f5b62fa085797c2c65f34b17b911a,98,NO INPUT DATA RECEIVED
PSCH SUPPORTED HOUSING/FORENSIC SH - COMM SVCS,,,,,,nysomh_mentalhealth,90104797540c9ec30c1b9217a27e7179,98,NO INPUT DATA RECEIVED
PSCH SUPPORTED HOUSING/MRT SUPP HOUSING QUEENS - COMM SVCS,,,,,,nysomh_mentalhealth,512292f9e7db7c80ff06a126fdfee155,98,NO INPUT DATA RECEIVED
PSCH SUPPORTED HOUSING/NY NY III KINGS - COMM SVCS,,,,,,nysomh_mentalhealth,5bb2ac8fba52a83215aa022e61feb365,98,NO INPUT DATA RECEIVED
PSCH SUPPORTED HOUSING/NY NY III QUEENS - COMM. SVCS,,,,,,nysomh_mentalhealth,ed1a00560dad5a9ab8c34ef22c82620f,98,NO INPUT DATA RECEIVED
PSCH SUPPORTED HOUSING/QUEENS - COMM. SVCS,,,,,,nysomh_mentalhealth,60160e03a53fd57e9e1c74e004a28181,98,NO INPUT DATA RECEIVED
PSCH-HORIZON PROJECT I,,,,,,nysomh_mentalhealth,d47d1c462a472aa15d02a1d3263b422c,98,NO INPUT DATA RECEIVED
PSCH-HORIZON PROJECT II,,,,,,nysomh_mentalhealth,1fe4d59028a09c7f84734afe3bf450e2,98,NO INPUT DATA RECEIVED
PSYCHIATRIC INPATIENT UNIT,,,WARDS ISLAND COMPLEX,,,nysomh_mentalhealth,eef5d20842c2e47cae65a7e281b0faa7,16,STREET NAME IS MISSING
QUEENS APARTMENT PROGRAM - REGO PARK,,,,,,nysomh_mentalhealth,533d6f746a67a95d5f77faf9a1b04240,98,NO INPUT DATA RECEIVED
QUEENS TREATMENT APARTMENT PROGRAM,,,,,,nysomh_mentalhealth,9366bd3fd976206d25e1a67a2ed8789d,98,NO INPUT DATA RECEIVED
RALPH AVENUE RESIDENCE,,,,,,nysomh_mentalhealth,92d6a2cfe9e7cb04d0d31a4bf3c30aba,98,NO INPUT DATA RECEIVED
RENAISSANCE HOUSE,,,,,,nysomh_mentalhealth,75f748f55009c9dcd2734cd88afd7de6,98,NO INPUT DATA RECEIVED
RENAISSANCE RESIDENCE,,,,,,nysomh_mentalhealth,2b9716f32e332e8030a51c7f15b3c2e6,98,NO INPUT DATA RECEIVED
REVEREND DAN RAMM RESIDENCE SP/SRO,,,,,,nysomh_mentalhealth,b8809455d71cb66ecd190b5aa79b3f9f,98,NO INPUT DATA RECEIVED
RITA BERGER HOUSE,,,,,,nysomh_mentalhealth,880e7f0fb8ce3d838c75ee3955373999,98,NO INPUT DATA RECEIVED
RIVERDALE MHA SUPPORTED HOUSING/BRONX - NY/NY III-COMM. SVCS,,,,,,nysomh_mentalhealth,a07d2e294868ef7a4449dbc2537584da,98,NO INPUT DATA RECEIVED
RIVERDALE MHA SUPPORTED HOUSING/BRONX-COMM.SVCS.,,,,,,nysomh_mentalhealth,88d07e7f35c008293c1fa170098e12cc,98,NO INPUT DATA RECEIVED
ROAD TO SUCCESS TRANSITIONAL RESIDENCE,,,,,,nysomh_mentalhealth,fff9d5c10be201fd7d5b22d86bc7eb17,98,NO INPUT DATA RECEIVED
RUSTIN HOUSE (FKA ST. LOUIS HALL),,,,,,nysomh_mentalhealth,811353e29ab37bc59b0d0d690f7d5d7a,98,NO INPUT DATA RECEIVED
SABRA GOLDMAN HOUSE,,,,,,nysomh_mentalhealth,20ec29b100263e61fd7822e28d11c16c,98,NO INPUT DATA RECEIVED
SAINT ALBANS COMMUNITY RESIDENCE,,,,,,nysomh_mentalhealth,6af0917dbbfb2084a4f7bd919e73ffd7,98,NO INPUT DATA RECEIVED
SCATTERED SITE SUPPORTIVE HOUSING-COMM.SVCS,,,,,,nysomh_mentalhealth,ad3c91fea16f0585cb7f6c0b1e71dec6,98,NO INPUT DATA RECEIVED
SCHERMERHORN,,,,,,nysomh_mentalhealth,e05f149d217cb8f72cba345a581504ca,98,NO INPUT DATA RECEIVED
SCO SH/MICA REINVESTMENT - SP/SRO,,,,,,nysomh_mentalhealth,e84cc408671e2a8047b55e13e382c8c0,98,NO INPUT DATA RECEIVED
SEAVIEW-1 TRANSITIONAL LIVING RESIDENCE,,,,,,nysomh_mentalhealth,549ed9768e03aeecfd671039ce80f34d,98,NO INPUT DATA RECEIVED
SEAVIEW-2 TRANSITIONAL LIVING RESIDENCE,,,,,,nysomh_mentalhealth,0d235b6b934d610a47852a911657e8d9,98,NO INPUT DATA RECEIVED
SEAVIEW-3 TLR,,,,,,nysomh_mentalhealth,a3ab07c943eaee1cb914a2d06f5b23f7,98,NO INPUT DATA RECEIVED
SECOND HENRY STREET HOUSING,,,,,,nysomh_mentalhealth,e62fb78e5d7905d9e08ff5a666142d4e,98,NO INPUT DATA RECEIVED
SHAKESPEARE RESIDENCE,,,,,,nysomh_mentalhealth,0ee517b4c615c3e8df016e1f1078db50,98,NO INPUT DATA RECEIVED
SIBN SUPP HOUSING/ADULT HOMES RICHMOND CTY - COMM SVCS,,,,,,nysomh_mentalhealth,fadcbaf86d893f31880c401c679a5415,98,NO INPUT DATA RECEIVED
SIBN SUPPORTED HOUSING/HIGH NEEDS SH RICHMOND-COMM SVCS,,,,,,nysomh_mentalhealth,8244502cbc60b2a183dc54b852167756,98,NO INPUT DATA RECEIVED
SIBN SUPPORTED HOUSING/MRT SUPP HOUSING RICHMOND-COMM SVCS,,,,,,nysomh_mentalhealth,31dabf1a5474889de4b377f6e70b61f8,98,NO INPUT DATA RECEIVED
SIBN SUPPORTED HOUSING/NY NY III SOUTH BEACH - COMM SVCS,,,,,,nysomh_mentalhealth,06245160fc32d6911dfb4b1e831db90e,98,NO INPUT DATA RECEIVED
SIBN SUPPORTED HOUSING/PC LONG STAY RICHMOND - COMM. SVCS.,,,,,,nysomh_mentalhealth,835c90f18db04b48ba0ff83a26af7333,98,NO INPUT DATA RECEIVED
SISTER JANE MANOR,,,,,,nysomh_mentalhealth,ad0dfb68c3a68d5a0ab003f5d97884b0,98,NO INPUT DATA RECEIVED
SISTER LOUISE SP/SRO,,,,,,nysomh_mentalhealth,ecacd554dc638c0f6c16902b9e64a693,98,NO INPUT DATA RECEIVED
SISTER MARY ASSISIUM RESIDENCE,,,,,,nysomh_mentalhealth,b708930750d6302db2025bbdf5aa759d,98,NO INPUT DATA RECEIVED
SJMC SUPP HOUSING/RCE SH NEW YORK - COMM SVCS,,,,,,nysomh_mentalhealth,f830bf60eaebbab3080d0abb12ebf3cf,98,NO INPUT DATA RECEIVED
SJMC SUPP HOUSING/TRANSFORMATION SH SBPC - COMM SVCS,,,,,,nysomh_mentalhealth,5f243534d046ee2f43d197844ed3f0e2,98,NO INPUT DATA RECEIVED
SJMC SUPPORTED HOUSING/BROOKLYN MRT SHOUSING - COMM SVCS,,,,,,nysomh_mentalhealth,8f6a73afb3bb37a6669e752fd488ddc7,98,NO INPUT DATA RECEIVED
SJMC SUPPORTED HOUSING/MANHATTAN MRT SH - COMM SVCS,,,,,,nysomh_mentalhealth,6827c8b70c9e70ffbd56746bda1e9eb8,98,NO INPUT DATA RECEIVED
SKY LIGHT SUPPORTED HOUSING/RICHMOND - COMM. SVCS,,,,,,nysomh_mentalhealth,183858b647e369f8171940a2388ac765,98,NO INPUT DATA RECEIVED
SOCIAL WORK STUDENT TRAINING,2180,THIRD AVENUE 119 STREET,2180 THIRD AVENUE @ 119TH STREET,,,nysomh_mentalhealth,6af49d6504f9ff6bb26a77ed4948e93e,EE,'THIRD AVENUE 119TH STREET' NOT RECOGNIZED. THERE ARE 008 SIMILAR NAMES.
SOUNDVIEW,,,,,,nysomh_mentalhealth,fc0651ddf47b5aa66168b2b54d8184a1,98,NO INPUT DATA RECEIVED
SPRINGFIELD GARDENS COMMUNITY RESIDENCE,,,,,,nysomh_mentalhealth,1bdd232c6bc3f3a392f45a06910f38c8,98,NO INPUT DATA RECEIVED
SSAIL SUPP HOUSING/TRANSFORMATION SH CREEDMOOR - COMM SVCS,,,,,,nysomh_mentalhealth,3cbdf3fba9bd5681bf64e37c7cb74c3d,98,NO INPUT DATA RECEIVED
ST. FRANCIS RESIDENCE I-II-III,,,DIFFERENT SITES,,,nysomh_mentalhealth,29db6021de0b3fb2ae4b08af6c59d139,16,STREET NAME IS MISSING
ST. JOHN'S COMMUNITY HDFC,,,,,,nysomh_mentalhealth,bfbd6f4fe2c64c034cb666b72908024d,98,NO INPUT DATA RECEIVED
ST. JOHN'S II LP,,,,,,nysomh_mentalhealth,d537503330266e63dc80e1f909b24847,98,NO INPUT DATA RECEIVED
ST. JOSEPH'S MED CTR SH/ADULT HOMES RICHMOND CTY - COMM SVCS,,,,,,nysomh_mentalhealth,20eae8ab2b5ee66d9668700ee9404984,98,NO INPUT DATA RECEIVED
ST. JOSEPH'S MED CTR SH/BAY STREET - COMM SVCS,,,,,,nysomh_mentalhealth,c2c82dd15bd082797de52672a559f1c0,98,NO INPUT DATA RECEIVED
ST. JOSEPH'S MED CTR SH/BRONX COUNTY - COMM SVCS,,,,,,nysomh_mentalhealth,84b4aaf4de2e0d821e50c2df2e8fa933,98,NO INPUT DATA RECEIVED
ST. JOSEPH'S MED CTR SH/CLINTON AVE SH - COMM SVCS,,,,,,nysomh_mentalhealth,44916b44631ce0ac7efaed7e3eb34e4a,98,NO INPUT DATA RECEIVED
ST. JOSEPH'S MED CTR SH/NY NY II - COMM SVCS,,,,,,nysomh_mentalhealth,e2d31e8f46c775e4d289dad856bb3569,98,NO INPUT DATA RECEIVED
ST. JOSEPH'S MED CTR SH/NY NY III - COMM SVCS,,,,,,nysomh_mentalhealth,b6910c6fb43ff366a7e349e5adf590df,98,NO INPUT DATA RECEIVED
ST. JOSEPH'S MED CTR SH/PC LONG STAY RICHMOND CTY-COMM SVCS,,,,,,nysomh_mentalhealth,7c84aac7a166bb99886fa333b457c271,98,NO INPUT DATA RECEIVED
ST. JOSEPH'S MED CTR SH/QUEENS COUNTY - COMM SVCS,,,,,,nysomh_mentalhealth,86c617e37c206e521c20b2256b959156,98,NO INPUT DATA RECEIVED
ST. JOSEPH'S MED CTR SH/RICHMOND COUNTY - COMM SVCS,,,,,,nysomh_mentalhealth,828c088f8972b0454f84bd447ca9d078,98,NO INPUT DATA RECEIVED
ST. LUKE'S DIVISION PSYCHIATRIC INPATIENT SERVICE,,WEST 114 ST AMSTERDAM AVENUE,W. 114TH ST. AND AMSTERDAM AVE.,,,nysomh_mentalhealth,b5c4956960044ad6f2a5a16ebd7c7bbe,EE,'W 114TH ST AMSTERDAM AVE' NOT RECOGNIZED. IS IT 'WEST  114 STREET'?
ST. VINCENT'S LAURELTON COMMUNITY RESIDENCE,,,,,,nysomh_mentalhealth,0ec89b93008e28831a7ed8d258b48bcf,98,NO INPUT DATA RECEIVED
ST. VINCENT'S SERVICES SH FORENSIC/BROOKLYN - COMM SVCS,,,,,,nysomh_mentalhealth,2c21fca6a13a502e7f359813a48ea809,98,NO INPUT DATA RECEIVED
ST. VINCENT'S SERVICES SH/KINGS - NY/NY III-COMM. SVCS.,,,,,,nysomh_mentalhealth,449bd45a6cd0fb5030161d825ddb3355,98,NO INPUT DATA RECEIVED
STANTON STREET RESIDENCE,,,,,,nysomh_mentalhealth,ea88c3cb5266a66e87fbdb5cc794fc95,98,NO INPUT DATA RECEIVED
STATEN ISLAND CHILDREN'S COMMUNITY RESIDENCE,,,,,,nysomh_mentalhealth,aae9ee4441f64a78876ed20fe9496189,98,NO INPUT DATA RECEIVED
STATEN ISLAND CRISIS RESPITE CENTER,,,,,,nysomh_mentalhealth,9ee90158781f272efb2b4133204008df,98,NO INPUT DATA RECEIVED
STEP BY STEP RESIDENCE,,,,,,nysomh_mentalhealth,5960a2ac7518304b1b08be6deb5951cb,98,NO INPUT DATA RECEIVED
STEPPINGSTONE CONGREGATE SUPPORT,,,,,,nysomh_mentalhealth,f0b6e5d219b0c51ebce650c50be72816,98,NO INPUT DATA RECEIVED
STEPPINGSTONE CONGREGATE TREATMENT,,,,,,nysomh_mentalhealth,4ddb7a3ca2de63ac60b882b966e0f360,98,NO INPUT DATA RECEIVED
SUPPORTED HOUSING - HIRE - HOMELESS REINVESTMENT- COMM. SVCS,,,,,,nysomh_mentalhealth,a4f1b0907f323771b417d51b0f53c315,98,NO INPUT DATA RECEIVED
SUPPORTED HOUSING PROGRAM - SH1-COMM.SVCS,,,,,,nysomh_mentalhealth,7535159d7fd2748db98db106f03cd316,98,NO INPUT DATA RECEIVED
SUPPORTED HOUSING PROGRAM - SH2 DMH-COMM.SVCS,,,,,,nysomh_mentalhealth,362143fef8d774375bea71951500a743,98,NO INPUT DATA RECEIVED
SUPPORTED HOUSING PROGRAM - SH3-COMM.SVCS,,,,,,nysomh_mentalhealth,65199a0056cb12e4c105a25646abdbff,98,NO INPUT DATA RECEIVED
